"YEAR","GEOID","NAME","num_home_purchase","num_home_refi","num_home_improv","vol_home_purchase","vol_home_refi","vol_home_improv"
2018,"25025130200","Census Tract 1302",64,34,24,39334256,12365524,4976512
2018,"25025130300","Census Tract 1303",59,62,22,36181688,26735638,5081403
2018,"25025130402","Census Tract 1304.02",78,57,16,38611668,18991162,2505738
2018,"25025130404","Census Tract 1304.04",34,32,8,14871262,11841068,1678262
2018,"25025130406","Census Tract 1304.06",35,24,10,17033188,7260812,967331
2018,"25025140102","Census Tract 1401.02",50,50,16,25290468,25127306,1701571
2018,"25025140105","Census Tract 1401.05",37,49,10,16252331,14329323,1328624
2018,"25025140106","Census Tract 1401.06",3,4,1,1485961,1037259,180646
2018,"25025140107","Census Tract 1401.07",31,21,9,15098527,6019598,1555888
2018,"25025140201","Census Tract 1402.01",20,9,3,8834182,2931131,250574
2018,"25025140202","Census Tract 1402.02",49,53,18,33990624,18280230,2237682
2018,"25025140300","Census Tract 1403",38,55,16,19556408,20284820,2260991
2018,"25025140400","Census Tract 1404",79,97,20,32172506,27790380,2552356
2018,"25025980300","Census Tract 9803",,,,,,
2018,"25025980700","Census Tract 9807",,,,,,
2018,"25025980900","Census Tract 9809",,,,,,
2018,"25025981000","Census Tract 9810",,,,,,
2018,"25025981100","Census Tract 9811",21,1,0,5884595,11541199,0
2018,"25025981201","Census Tract 9812.01",,,,,,
2018,"25025981202","Census Tract 9812.02",,,,,,
2018,"25025981300","Census Tract 9813",,,,,,
2018,"25025981501","Census Tract 9815.01",,,,,,
2018,"25025981502","Census Tract 9815.02",0,1,0,0,413738,0
2018,"25025981600","Census Tract 9816",,,,,,
2018,"25025981700","Census Tract 9817",1,0,0,658485,0,0
2018,"25025981800","Census Tract 9818",,,,,,
2018,"25025981900","Census Tract 9819",,,,,,
2019,"25025000101","Census Tract 1.01",12,18,2,7731110,35018100,300860
2019,"25025000102","Census Tract 1.02",15,24,2,10212334,46256824,397418
2019,"25025000201","Census Tract 2.01",24,28,6,16873134,21978572,1900231
2019,"25025000202","Census Tract 2.02",17,30,10,9747268,19128226,3147973
2019,"25025000301","Census Tract 3.01",28,35,3,20513334,18103704,257561
2019,"25025000302","Census Tract 3.02",32,32,8,18842048,14308967,1636946
2019,"25025000401","Census Tract 4.01",30,37,6,18326924,18046468,869985
2019,"25025000402","Census Tract 4.02",28,28,8,20021106,16953264,1659840
2019,"25025000502","Census Tract 5.02",20,11,0,9627073,4195389,0
2019,"25025000503","Census Tract 5.03",17,16,1,6129962,5093992,120195
2019,"25025000505","Census Tract 5.05",13,14,1,7113005,7662669,266047
2019,"25025000506","Census Tract 5.06",17,17,1,9107640,9811441,340653
2019,"25025000601","Census Tract 6.01",30,18,7,16026043,23626966,4149601
2019,"25025000603","Census Tract 6.03",3,5,1,1605828,2531254,360451
2019,"25025000604","Census Tract 6.04",6,9,3,2932977,4623230,658348
2019,"25025000701","Census Tract 7.01",18,25,3,8997478,17451216,394928
2019,"25025000703","Census Tract 7.03",2,5,0,1316425,1161888,0
2019,"25025000704","Census Tract 7.04",15,13,0,7606647,8820047,0
2019,"25025000804","Census Tract 8.04",16,23,1,35271408,19569736,221413
2019,"25025000805","Census Tract 8.05",18,27,2,40405856,22418496,253644
2019,"25025010103","Census Tract 101.03",2,0,0,595253,0,0
2019,"25025010104","Census Tract 101.04",33,24,1,29756928,23649860,120195
2019,"25025010204","Census Tract 102.04",13,15,0,10857644,8282030,0
2019,"25025010205","Census Tract 102.05",12,13,1,9508817,7653931,125276
2019,"25025010206","Census Tract 102.06",5,5,0,3958783,3186543,0
2019,"25025010300","Census Tract 103",1,4,0,452163,1362214,0
2019,"25025010403","Census Tract 104.03",15,14,2,20118408,15774205,206049
2019,"25025010404","Census Tract 104.04",10,16,2,20627806,16232092,881432
2019,"25025010405","Census Tract 104.05",5,11,1,7721119,11887890,738343
2019,"25025010408","Census Tract 104.08",7,5,0,2753045,13833909,0
2019,"25025010500","Census Tract 105",32,12,1,70445904,6410417,120195
2019,"25025010600","Census Tract 106",34,25,5,56342988,21400490,1035969
2019,"25025010701","Census Tract 107.01",29,29,2,33442918,38605592,183155
2019,"25025010702","Census Tract 107.02",37,38,2,57436192,47551560,1442344
2019,"25025010801","Census Tract 108.01",60,39,3,85808008,45554028,589529
2019,"25025010802","Census Tract 108.02",45,46,5,65174480,48787852,1310701
2019,"25025020101","Census Tract 201.01",70,57,10,91039368,77663344,13381746
2019,"25025020200","Census Tract 202",53,48,6,72374752,63520364,1236295
2019,"25025020301","Census Tract 203.01",17,8,1,8774258,2758769,177431
2019,"25025020302","Census Tract 203.02",24,19,4,29762650,15207570,721172
2019,"25025020304","Census Tract 203.04",5,3,1,3829731,1551247,102550
2019,"25025020305","Census Tract 203.05",32,21,7,26522448,10743017,710199
2019,"25025030100","Census Tract 301",22,22,4,26042320,11733353,560912
2019,"25025030200","Census Tract 302",19,18,0,11521580,11584539,0
2019,"25025030301","Census Tract 303.01",11,12,1,8435692,9511628,479003
2019,"25025030302","Census Tract 303.02",19,21,2,14316852,16142905,812952
2019,"25025030400","Census Tract 304",28,45,5,34380301,53393924,1020374
2019,"25025030500","Census Tract 305",39,26,7,48381480,21783972,1883060
2019,"25025040100","Census Tract 401",56,68,5,51741224,45605540,1127547
2019,"25025040200","Census Tract 402",19,12,1,17622924,7429216,62959
2019,"25025040300","Census Tract 403",116,146,18,89081904,97793200,3743226
2019,"25025040401","Census Tract 404.01",55,51,6,39773204,31164930,2506931
2019,"25025040600","Census Tract 406",91,118,6,69615984,78092616,1774312
2019,"25025040801","Census Tract 408.01",58,38,4,40202472,19357170,354862
2019,"25025050101","Census Tract 501.01",42,40,8,27747948,18590210,1408002
2019,"25025050200","Census Tract 502",67,44,10,41009500,30518164,4739130
2019,"25025050300","Census Tract 503",73,10,2,44970220,17594306,10153643
2019,"25025050400","Census Tract 504",43,28,2,33225420,15167505,583806
2019,"25025050500","Census Tract 505",42,37,2,23159677,16750348,351964
2019,"25025050600","Census Tract 506",24,28,4,14743959,15716969,2678639
2019,"25025050700","Census Tract 507",45,35,5,38937560,18744746,509399
2019,"25025050901","Census Tract 509.01",45,35,4,35537748,15951636,1568263
2019,"25025051000","Census Tract 510",72,41,7,39572880,17554240,4470121
2019,"25025051101","Census Tract 511.01",38,48,7,27644924,20238602,1356490
2019,"25025051200","Census Tract 512",78,60,8,49930525,35236989,2818903
2019,"25025060101","Census Tract 601.01",63,80,5,51014328,48135364,772684
2019,"25025060200","Census Tract 602",59,61,2,46538484,43630900,412098
2019,"25025060301","Census Tract 603.01",68,71,5,57373232,44260496,566635
2019,"25025060400","Census Tract 604",110,103,12,88715592,68242328,2163516
2019,"25025060501","Census Tract 605.01",108,119,10,88601120,77926632,3468494
2019,"25025060601","Census Tract 606.01",78,29,2,131096400,27447746,618060
2019,"25025060602","Census Tract 606.02",4,2,0,7138913,1494679,0
2019,"25025060603","Census Tract 606.03",45,17,1,75932080,15897953,357985
2019,"25025060604","Census Tract 606.04",24,9,1,40778340,8537790,192251
2019,"25025060800","Census Tract 608",139,124,14,116068616,68683040,3743226
2019,"25025061000","Census Tract 610",26,37,3,18899284,19282764,291903
2019,"25025061101","Census Tract 611.01",0,1,0,0,211773,0
2019,"25025061201","Census Tract 612.01",91,59,6,78065760,44106756,1567673
2019,"25025061202","Census Tract 612.02",,,,,,
2019,"25025061203","Census Tract 612.03",69,45,5,59133036,33409866,1187477
2019,"25025061204","Census Tract 612.04",32,21,2,27257030,15400084,547360
2019,"25025070102","Census Tract 701.02",52,41,3,52492824,50358004,1474564
2019,"25025070104","Census Tract 701.04",29,23,2,29508678,28308596,828922
2019,"25025070201","Census Tract 702.01",6,2,0,7267464,1658502,0
2019,"25025070202","Census Tract 702.02",33,23,1,34389132,27741940,764357
2019,"25025070301","Census Tract 703.01",43,53,5,54246032,47112140,1870020
2019,"25025070302","Census Tract 703.02",37,45,4,46202916,40126776,1592750
2019,"25025070402","Census Tract 704.02",14,10,1,13725161,9421024,108748
2019,"25025070501","Census Tract 705.01",32,35,4,36111696,30598210,921462
2019,"25025070502","Census Tract 705.02",52,56,6,58544980,49606412,1493892
2019,"25025070600","Census Tract 706",54,65,5,85407360,64407520,2020426
2019,"25025070700","Census Tract 707",38,32,3,46303816,26511654,1814377
2019,"25025070801","Census Tract 708.01",13,17,2,18348588,14359111,719881
2019,"25025070802","Census Tract 708.02",33,42,6,44381920,34732092,1741262
2019,"25025070901","Census Tract 709.01",15,14,1,13682071,10897296,108812
2019,"25025070902","Census Tract 709.02",28,26,1,25181080,20055860,200262
2019,"25025071101","Census Tract 711.01",62,43,4,44666872,32572932,331968
2019,"25025071201","Census Tract 712.01",27,27,1,24353862,19179740,120195
2019,"25025080100","Census Tract 801",7,13,4,4847878,5053927,1946020
2019,"25025080300","Census Tract 803",7,18,0,2512655,8848665,0
2019,"25025080401","Census Tract 804.01",12,7,0,18544422,3050672,0
2019,"25025080500","Census Tract 805",6,8,0,4876496,8688405,0
2019,"25025080601","Census Tract 806.01",6,5,2,3434152,26540272,183155
2019,"25025080801","Census Tract 808.01",1,0,0,3783291,0,0
2019,"25025080900","Census Tract 809",15,17,1,21423386,22499420,59462344
2019,"25025081001","Census Tract 810.01",11,19,3,9129121,12437354,2386736
2019,"25025081101","Census Tract 811.01",6,8,0,4847342,6607135,0
2019,"25025081102","Census Tract 811.02",17,26,2,15316854,20877528,365205
2019,"25025081200","Census Tract 812",8,15,2,5849506,13685096,251838
2019,"25025081301","Census Tract 813.01",7,14,1,4014754,13204832,118722
2019,"25025081302","Census Tract 813.02",10,18,2,5469230,17988716,161733
2019,"25025081400","Census Tract 814",55,39,8,28829706,22030086,2117727
2019,"25025081500","Census Tract 815",19,31,1,13971275,16501101,108748
2019,"25025081700","Census Tract 817",14,29,2,7085801,14097194,91577
2019,"25025081800","Census Tract 818",28,36,3,15499473,14698171,497952
2019,"25025081900","Census Tract 819",11,21,4,11533027,10193708,675383
2019,"25025082000","Census Tract 820",20,20,5,9695756,11332702,2489760
2019,"25025082100","Census Tract 821",6,16,1,7211719,14835537,864262
2019,"25025090100","Census Tract 901",20,34,4,11962296,17308126,423545
2019,"25025090200","Census Tract 902",7,21,0,4172495,11395661,0
2019,"25025090300","Census Tract 903",16,21,2,8837218,14898496,560912
2019,"25025090400","Census Tract 904",23,27,3,16661361,16409523,875709
2019,"25025090600","Census Tract 906",9,14,2,4561699,6662255,240391
2019,"25025090700","Census Tract 907",77,73,6,54849132,42875388,538017
2019,"25025090901","Census Tract 909.01",,,,,,
2019,"25025091001","Census Tract 910.01",26,55,6,21566474,26643296,434993
2019,"25025091100","Census Tract 911",81,66,5,61087840,41438768,944392
2019,"25025091200","Census Tract 912",40,29,10,23695650,13673649,1820101
2019,"25025091300","Census Tract 913",11,13,3,5843782,5569050,25452788
2019,"25025091400","Census Tract 914",10,20,4,5242806,7223167,400651
2019,"25025091500","Census Tract 915",49,53,3,25281082,25681734,246114
2019,"25025091600","Census Tract 916",37,36,4,20049724,28949902,618147
2019,"25025091700","Census Tract 917",14,26,3,7417769,14286072,452163
2019,"25025091800","Census Tract 918",14,26,5,10096407,11401385,1333596
2019,"25025091900","Census Tract 919",25,35,6,12597614,18366990,686830
2019,"25025092000","Census Tract 920",24,44,7,15533814,22585274,1642669
2019,"25025092101","Census Tract 921.01",83,88,14,43459192,43442024,5815164
2019,"25025092200","Census Tract 922",23,45,7,11681840,22636786,1390832
2019,"25025092300","Census Tract 923",15,30,3,9438194,12237029,555188
2019,"25025092400","Census Tract 924",15,32,4,8465185,17651542,1144717
2019,"25025100100","Census Tract 1001",32,27,6,18670340,15276253,1373661
2019,"25025100200","Census Tract 1002",18,19,3,9684309,9232145,566635
2019,"25025100300","Census Tract 1003",24,31,4,12969647,13341681,434993
2019,"25025100400","Census Tract 1004",67,67,10,34129748,25933572,1373661
2019,"25025100500","Census Tract 1005",40,68,14,25012074,31411044,2300882
2019,"25025100601","Census Tract 1006.01",74,98,16,36848452,42434672,2816005
2019,"25025100603","Census Tract 1006.03",38,49,7,22367776,27959722,1127547
2019,"25025100700","Census Tract 1007",63,102,11,33866464,44529504,1802930
2019,"25025100800","Census Tract 1008",64,119,12,36070044,55948060,1511027
2019,"25025100900","Census Tract 1009",45,81,8,23529666,38433884,2701533
2019,"25025101001","Census Tract 1010.01",34,64,10,16050142,28466600,1362214
2019,"25025101002","Census Tract 1010.02",30,57,6,19872292,19145398,869985
2019,"25025101101","Census Tract 1011.01",14,26,7,8105051,12233482,818473
2019,"25025101102","Census Tract 1011.02",24,30,7,15293424,13770950,1310701
2019,"25025110104","Census Tract 1101.04",28,32,6,19342475,15387433,1038373
2019,"25025110105","Census Tract 1101.05",23,27,5,16222816,12965053,837939
2019,"25025110106","Census Tract 1101.06",16,18,3,11121784,8888378,574461
2019,"25025110201","Census Tract 1102.01",11,23,0,4744854,10525676,0
2019,"25025110301","Census Tract 1103.01",36,65,7,16655637,23472428,1402279
2019,"25025110401","Census Tract 1104.01",51,40,8,24353862,15728416,950115
2019,"25025110403","Census Tract 1104.03",55,87,13,27856696,40162408,2237923
2019,"25025110501","Census Tract 1105.01",55,74,13,32286752,31170654,2089109
2019,"25025110502","Census Tract 1105.02",56,77,11,26980988,37483768,3920657
2019,"25025110601","Census Tract 1106.01",26,57,17,16186303,24285178,3004883
2019,"25025110607","Census Tract 1106.07",81,99,25,52426836,39396660,4096629
2019,"25025120103","Census Tract 1201.03",31,28,6,24537016,18704682,984457
2019,"25025120104","Census Tract 1201.04",48,37,4,29214630,17561267,1253846
2019,"25025120105","Census Tract 1201.05",32,41,8,26603232,22396394,1625499
2019,"25025120201","Census Tract 1202.01",60,51,4,34043892,51243272,423545
2019,"25025120301","Census Tract 1203.01",69,74,15,44065896,43796884,7125866
2019,"25025120400","Census Tract 1204",81,95,14,57642240,53544152,2919029
2019,"25025120500","Census Tract 1205",24,20,1,15098822,12969647,280456
2019,"25025120600","Census Tract 1206",15,42,6,13582071,22779876,1213400
2019,"25025120700","Census Tract 1207",32,38,7,18017850,15694075,1013075
2019,"25025130101","Census Tract 1301.01",89,137,26,42497632,52273516,4636105
2019,"25025130200","Census Tract 1302",62,113,20,37775672,55604644,2678639
2019,"25025130300","Census Tract 1303",47,112,26,30180472,56526144,6238710
2019,"25025130402","Census Tract 1304.02",51,122,17,99733504,50905580,2203581
2019,"25025130404","Census Tract 1304.04",39,54,5,18138046,23718544,509399
2019,"25025130406","Census Tract 1304.06",32,41,5,12763598,17783184,681107
2019,"25025140102","Census Tract 1401.02",57,91,9,30810068,42509080,1013075
2019,"25025140105","Census Tract 1401.05",23,62,13,11326978,20959774,2112004
2019,"25025140106","Census Tract 1401.06",4,2,1,2266540,835644,486505
2019,"25025140107","Census Tract 1401.07",30,40,7,14640935,15510920,967286
2019,"25025140201","Census Tract 1402.01",17,35,6,8911624,14921391,847091
2019,"25025140202","Census Tract 1402.02",48,97,14,26111002,41581856,2369565
2019,"25025140300","Census Tract 1403",39,74,13,18973690,39962084,1608328
2019,"25025140400","Census Tract 1404",59,114,24,22842834,37558176,3697437
2019,"25025980300","Census Tract 9803",,,,,,
2019,"25025980700","Census Tract 9807",1,0,0,360586,0,0
2019,"25025980900","Census Tract 9809",,,,,,
2019,"25025981000","Census Tract 9810",,,,,,
2019,"25025981100","Census Tract 9811",1,3,0,233010,1007694,0
2019,"25025981201","Census Tract 9812.01",,,,,,
2019,"25025981202","Census Tract 9812.02",4,0,0,3262445,0,0
2019,"25025981300","Census Tract 9813",,,,,,
2019,"25025981501","Census Tract 9815.01",,,,,,
2019,"25025981502","Census Tract 9815.02",0,1,0,0,394927,0
2019,"25025981600","Census Tract 9816",,,,,,
2019,"25025981700","Census Tract 9817",5,0,0,16535442,0,0
2019,"25025981800","Census Tract 9818",,,,,,
2019,"25025981900","Census Tract 9819",,,,,,
2020,"25025000101","Census Tract 1.01",11,35,3,19293208,21695112,565155
2020,"25025000102","Census Tract 1.02",15,47,3,25485176,28657950,746535
2020,"25025000201","Census Tract 2.01",26,70,4,16102125,37247472,757614
2020,"25025000202","Census Tract 2.02",27,55,5,31135676,34358364,1181652
2020,"25025000301","Census Tract 3.01",31,88,4,18143160,44733152,2657303
2020,"25025000302","Census Tract 3.02",22,65,3,10991057,31961136,955498
2020,"25025000401","Census Tract 4.01",24,75,3,12415824,40385352,1317344
2020,"25025000402","Census Tract 4.02",15,84,4,23254228,46779840,938537
2020,"25025000502","Census Tract 5.02",14,43,2,57058512,26013300,361846
2020,"25025000503","Census Tract 5.03",19,43,4,7299103,71967680,497538
2020,"25025000505","Census Tract 5.05",14,33,0,11972515,20977316,0
2020,"25025000506","Census Tract 5.06",17,42,1,15329859,26859792,161902
2020,"25025000601","Census Tract 6.01",28,51,3,16735355,39277200,435345
2020,"25025000603","Census Tract 6.03",4,11,0,2604424,13560207,0
2020,"25025000604","Census Tract 6.04",8,20,1,4756871,24767148,40189
2020,"25025000701","Census Tract 7.01",24,37,2,10289982,21422386,1300382
2020,"25025000703","Census Tract 7.03",6,8,0,8073678,14258975,0
2020,"25025000704","Census Tract 7.04",18,34,1,14179821,26561722,571037
2020,"25025000804","Census Tract 8.04",10,33,2,7236043,23945346,977630
2020,"25025000805","Census Tract 8.05",12,38,3,8289392,27431062,1119943
2020,"25025000806","Census Tract 8.06",0,0,0,0,0,0
2020,"25025000807","Census Tract 8.07",1,1,1,361695,283976,74730
2020,"25025010103","Census Tract 101.03",0,2,0,0,452307,0
2020,"25025010104","Census Tract 101.04",19,58,1,15621549,38389548,310961
2020,"25025010204","Census Tract 102.04",11,35,3,8282870,38304740,944191
2020,"25025010205","Census Tract 102.05",9,20,0,10354985,10710264,0
2020,"25025010206","Census Tract 102.06",4,9,0,4311066,4458978,0
2020,"25025010300","Census Tract 103",0,4,0,0,1537844,0
2020,"25025010403","Census Tract 104.03",8,24,1,18510660,15491511,220500
2020,"25025010404","Census Tract 104.04",8,38,2,19652734,19607504,599307
2020,"25025010405","Census Tract 104.05",5,12,0,2855187,22208268,0
2020,"25025010408","Census Tract 104.08",7,12,1,31689752,4364762,25922838
2020,"25025010500","Census Tract 105",21,31,2,50155180,26929222,1526536
2020,"25025010600","Census Tract 106",18,40,0,26267722,29999254,0
2020,"25025010701","Census Tract 107.01",23,59,3,35952744,65680616,910268
2020,"25025010702","Census Tract 107.02",38,73,5,51630832,56905860,3307494
2020,"25025010801","Census Tract 108.01",34,87,3,42494232,84247816,819806
2020,"25025010802","Census Tract 108.02",42,95,2,71193104,93508792,531461
2020,"25025020101","Census Tract 201.01",52,113,2,81381320,142685856,836768
2020,"25025020200","Census Tract 202",39,87,4,33600748,72860984,1560459
2020,"25025020301","Census Tract 203.01",11,23,2,5218491,9470176,395769
2020,"25025020302","Census Tract 203.02",27,59,2,27404144,58805552,542768
2020,"25025020304","Census Tract 203.04",4,7,0,2717269,4602735,0
2020,"25025020305","Census Tract 203.05",27,51,3,18818194,31875816,469343
2020,"25025030100","Census Tract 301",25,45,0,16605317,25074764,0
2020,"25025030200","Census Tract 302",14,37,3,17583430,19963696,333576
2020,"25025030301","Census Tract 303.01",12,25,1,10493056,15833067,116494
2020,"25025030302","Census Tract 303.02",21,43,1,17808560,26871498,197710
2020,"25025030400","Census Tract 304",46,92,4,33952775,54326574,1223640
2020,"25025030500","Census Tract 305",47,85,2,56634476,55537632,237461
2020,"25025040100","Census Tract 401",58,137,10,44405228,80595432,2057996
2020,"25025040200","Census Tract 402",19,49,5,16435702,31407060,1588728
2020,"25025040300","Census Tract 403",128,304,9,104709048,163949936,2606419
2020,"25025040401","Census Tract 404.01",56,145,4,42234156,80369280,1232536
2020,"25025040600","Census Tract 406",72,224,9,51121988,126329312,1045960
2020,"25025040801","Census Tract 408.01",42,102,4,26369492,51246372,2634688
2020,"25025050101","Census Tract 501.01",47,75,2,32051598,36947820,881998
2020,"25025050200","Census Tract 502",52,87,7,30587254,58782932,2730803
2020,"25025050300","Census Tract 503",14,28,0,7666602,21145346,0
2020,"25025050400","Census Tract 504",43,78,2,27268452,53496596,689768
2020,"25025050500","Census Tract 505",25,87,3,18368311,39230196,714215
2020,"25025050600","Census Tract 506",18,48,1,13241284,24424572,310961
2020,"25025050700","Census Tract 507",36,65,2,25736262,44343036,452307
2020,"25025050901","Census Tract 509.01",36,83,4,24899494,44184728,1673536
2020,"25025051000","Census Tract 510",47,91,1,28941988,57018936,62192
2020,"25025051101","Census Tract 511.01",44,117,5,27014030,55379324,1509574
2020,"25025051200","Census Tract 512",57,116,5,45599191,73512954,4068931
2020,"25025060101","Census Tract 601.01",70,202,5,54435136,128149848,3126571
2020,"25025060200","Census Tract 602",39,126,5,28817602,76405944,277038
2020,"25025060301","Census Tract 603.01",84,183,5,60733508,95544176,831114
2020,"25025060400","Census Tract 604",112,254,8,88844384,140350832,1956227
2020,"25025060501","Census Tract 605.01",157,293,10,134046800,179526256,4443915
2020,"25025060601","Census Tract 606.01",81,86,4,85223888,58078652,700654
2020,"25025060602","Census Tract 606.02",4,5,0,4640905,3162699,0
2020,"25025060603","Census Tract 606.03",47,50,2,49362356,33639616,405824
2020,"25025060604","Census Tract 606.04",25,27,1,26509412,18065720,217943
2020,"25025060800","Census Tract 608",119,316,6,86792040,168789632,1797920
2020,"25025061000","Census Tract 610",18,97,5,14394667,48696492,785883
2020,"25025061101","Census Tract 611.01",0,4,0,0,1503920,0
2020,"25025061201","Census Tract 612.01",65,141,3,49717896,94803512,526030
2020,"25025061202","Census Tract 612.02",,,,,,
2020,"25025061203","Census Tract 612.03",49,107,2,37660176,71811504,398456
2020,"25025061204","Census Tract 612.04",23,49,1,17359240,33101096,183666
2020,"25025070102","Census Tract 701.02",34,83,4,37164888,64655380,1519097
2020,"25025070104","Census Tract 701.04",19,46,2,20892126,36345820,853956
2020,"25025070201","Census Tract 702.01",4,9,1,4198120,9246672,42664
2020,"25025070202","Census Tract 702.02",21,51,3,23411793,42648814,829585
2020,"25025070301","Census Tract 703.01",39,79,4,46061692,67474304,1337334
2020,"25025070302","Census Tract 703.02",33,68,4,39232080,57469824,1139046
2020,"25025070402","Census Tract 704.02",5,27,0,4065108,19432236,0
2020,"25025070501","Census Tract 705.01",39,72,5,46003404,59557672,992197
2020,"25025070502","Census Tract 705.02",63,118,7,74581608,96556048,1608568
2020,"25025070600","Census Tract 706",51,104,8,68371840,99156976,7169064
2020,"25025070700","Census Tract 707",31,65,5,29914448,54904404,1679189
2020,"25025070801","Census Tract 708.01",17,31,1,35051008,25525468,477931
2020,"25025070802","Census Tract 708.02",42,76,4,84782048,61741492,1156028
2020,"25025070901","Census Tract 709.01",18,37,1,16528916,24196230,205019
2020,"25025070902","Census Tract 709.02",32,67,2,30420538,44531800,377326
2020,"25025071101","Census Tract 711.01",59,113,2,42974808,62944156,373153
2020,"25025071201","Census Tract 712.01",28,68,2,25634494,38208624,384461
2020,"25025080100","Census Tract 801",16,13,1,11002365,9176176,50885
2020,"25025080300","Census Tract 803",7,25,3,4291262,18324084,514499
2020,"25025080401","Census Tract 804.01",8,9,1,9283599,6711104,910268
2020,"25025080500","Census Tract 805",4,13,1,4489146,37648896,277038
2020,"25025080601","Census Tract 806.01",4,17,0,1865766,12127479,0
2020,"25025080801","Census Tract 808.01",2,1,0,14145898,2267188,0
2020,"25025080900","Census Tract 809",16,36,4,36489860,40017852,1390844
2020,"25025081001","Census Tract 810.01",13,37,3,31701060,38417816,932883
2020,"25025081101","Census Tract 811.01",8,17,1,6355365,7219781,108732
2020,"25025081102","Census Tract 811.02",24,53,3,20081974,22813396,343575
2020,"25025081200","Census Tract 812",5,42,5,2776034,20285964,1294729
2020,"25025081301","Census Tract 813.01",9,15,0,9130738,7486487,0
2020,"25025081302","Census Tract 813.02",12,21,1,12438648,10198713,114116
2020,"25025081400","Census Tract 814",29,102,7,23435150,62802812,3070033
2020,"25025081500","Census Tract 815",16,61,2,11556441,32741366,293999
2020,"25025081700","Census Tract 817",14,37,0,10493520,25572300,0
2020,"25025081800","Census Tract 818",13,41,4,31938520,21026616,689768
2020,"25025081900","Census Tract 819",17,35,2,11641249,17973546,576691
2020,"25025082000","Census Tract 820",17,39,4,11539480,18244930,384461
2020,"25025082100","Census Tract 821",15,31,2,12783324,18380622,237461
2020,"25025090100","Census Tract 901",15,43,6,8622100,20913540,1447382
2020,"25025090200","Census Tract 902",5,18,0,9323176,10154290,0
2020,"25025090300","Census Tract 903",14,25,4,20274656,10770558,1289075
2020,"25025090400","Census Tract 904",28,41,3,14202436,20223772,921575
2020,"25025090600","Census Tract 906",14,27,3,6807219,13778399,593653
2020,"25025090700","Census Tract 907",58,170,3,40357084,86775080,1566113
2020,"25025090901","Census Tract 909.01",,,,,,
2020,"25025091001","Census Tract 910.01",33,103,8,22089538,135200192,1436074
2020,"25025091100","Census Tract 911",74,165,8,60462124,98789480,1255152
2020,"25025091200","Census Tract 912",48,82,0,31412714,38706164,0
2020,"25025091300","Census Tract 913",10,28,1,4726607,15073127,401422
2020,"25025091400","Census Tract 914",8,24,4,5099760,8695600,542768
2020,"25025091500","Census Tract 915",32,89,6,22016038,45270264,2204996
2020,"25025091600","Census Tract 916",33,58,3,17001086,26222492,785883
2020,"25025091700","Census Tract 917",16,37,1,13908437,19420928,842422
2020,"25025091800","Census Tract 918",11,49,1,8554254,38892740,254423
2020,"25025091900","Census Tract 919",18,41,2,13964975,18097930,350538
2020,"25025092000","Census Tract 920",23,72,6,11652556,37722396,1311690
2020,"25025092101","Census Tract 921.01",84,204,7,48148068,95018368,3409263
2020,"25025092200","Census Tract 922",22,91,4,16757971,46355804,836768
2020,"25025092300","Census Tract 923",16,56,3,14134590,28099566,265730
2020,"25025092400","Census Tract 924",18,44,2,11579056,22366576,915921
2020,"25025100100","Census Tract 1001",19,54,3,9820713,28687564,288346
2020,"25025100200","Census Tract 1002",15,33,1,7106872,28896756,322269
2020,"25025100300","Census Tract 1003",15,52,1,9413637,21020962,62192
2020,"25025100400","Census Tract 1004",34,98,12,45615152,46033532,2487688
2020,"25025100500","Census Tract 1005",56,109,8,29965332,60660008,2318073
2020,"25025100601","Census Tract 1006.01",67,191,13,31214830,86170120,1860112
2020,"25025100603","Census Tract 1006.03",40,118,2,20851348,52015292,407076
2020,"25025100700","Census Tract 1007",47,228,9,24441534,103295584,1170344
2020,"25025100800","Census Tract 1008",66,225,14,37157012,96833248,3324456
2020,"25025100900","Census Tract 1009",38,129,10,20082426,55435864,1650920
2020,"25025101001","Census Tract 1010.01",25,106,8,11695299,40088459,1515228
2020,"25025101002","Census Tract 1010.02",11,73,3,34256592,28806296,457961
2020,"25025101101","Census Tract 1011.01",13,51,2,17449889,26547722,327923
2020,"25025101102","Census Tract 1011.02",20,44,2,11726056,25351802,701076
2020,"25025110104","Census Tract 1101.04",28,69,3,15818855,35566813,821319
2020,"25025110105","Census Tract 1101.05",23,56,2,13324631,29353698,630179
2020,"25025110106","Census Tract 1101.06",16,39,2,9134891,20123848,432028
2020,"25025110201","Census Tract 1102.01",15,41,3,9526714,16311317,299653
2020,"25025110301","Census Tract 1103.01",36,102,2,19856272,45592536,474922
2020,"25025110401","Census Tract 1104.01",54,109,3,26177262,41572656,740653
2020,"25025110403","Census Tract 1104.03",56,165,12,30915176,66483460,1741382
2020,"25025110501","Census Tract 1105.01",46,168,7,27047952,77423632,966806
2020,"25025110502","Census Tract 1105.02",59,187,9,30016216,84858424,2515957
2020,"25025110601","Census Tract 1106.01",30,151,12,19788426,70328064,1967535
2020,"25025110607","Census Tract 1106.07",78,253,18,40653996,114946232,4508558
2020,"25025120103","Census Tract 1201.03",24,77,3,24605494,48786952,2595111
2020,"25025120104","Census Tract 1201.04",37,87,4,21321450,42264982,477327
